data,regiao,categoria,produto,canal,unidades,preco_unitario,receita,custo,lucro,satisfacao
2024-08-27,Sul,Casa e Decoração,Luminária Sol,E-commerce,3,283.24,849.72,543.08,306.64,3.6
2024-08-27,Sudeste,Alimentos,Azeite Oliva,E-commerce,8,47.4,379.2,267.63,111.57,4.7
2024-08-27,Nordeste,Esporte e Lazer,Halteres Par,E-commerce,4,587.79,2351.16,1576.66,774.5,4.0
2024-08-27,Centro-Oeste,Casa e Decoração,Luminária Sol,E-commerce,2,162.26,324.52,193.16,131.36,4.2
2024-08-28,Nordeste,Alimentos,Azeite Oliva,E-commerce,4,16.8,67.2,52.92,14.28,3.3
2024-08-28,Nordeste,Vestuário,Calça Trilha,Loja física,7,126.32,884.24,439.94,444.3,3.4
2024-08-28,Sudeste,Casa e Decoração,Tapete Onda,E-commerce,4,181.84,727.36,441.62,285.74,3.8
2024-08-28,Nordeste,Casa e Decoração,Tapete Onda,E-commerce,4,112.0,448.0,255.09,192.91,2.6
2024-08-29,Sul,Esporte e Lazer,Prancha Maré,Loja física,3,438.36,1315.08,889.16,425.92,3.0
2024-08-29,Centro-Oeste,Esporte e Lazer,Prancha Maré,E-commerce,2,532.15,1064.3,668.23,396.07,4.3
2024-08-29,Sudeste,Esporte e Lazer,Halteres Par,Loja física,3,346.6,1039.8,660.83,378.97,3.6
2024-08-29,Centro-Oeste,Eletrônicos,Tablet Nimbus,E-commerce,2,2051.99,4103.98,3590.61,513.37,3.6
2024-08-29,Sul,Alimentos,Granola Cheia,E-commerce,6,58.07,348.42,236.64,111.78,3.2
2024-08-29,Centro-Oeste,Esporte e Lazer,Halteres Par,Marketplace,4,510.07,2040.28,1535.51,504.77,2.7
2024-08-29,Sudeste,Vestuário,Jaqueta Norte,E-commerce,3,255.05,765.15,333.21,431.94,3.6
2024-08-29,Sul,Vestuário,Calça Trilha,E-commerce,7,143.3,1003.1,463.44,539.66,4.5
2024-08-30,Sudeste,Vestuário,Camiseta Base,Marketplace,5,156.99,784.95,425.48,359.47,3.3
2024-08-30,Norte,Alimentos,Granola Cheia,Loja física,2,48.7,97.4,72.83,24.57,4.4
2024-08-30,Sudeste,Alimentos,Azeite Oliva,Marketplace,6,74.38,446.28,366.97,79.31,4.9
2024-08-30,Nordeste,Alimentos,Granola Cheia,E-commerce,5,51.01,255.05,173.12,81.93,4.2
2024-08-31,Norte,Eletrônicos,Monitor Vista,E-commerce,5,1824.99,9124.95,7568.3,1556.65,4.4
2024-08-31,Sul,Eletrônicos,Fone Pulse,E-commerce,7,1780.54,12463.78,9359.3,3104.48,3.9
2024-08-31,Sudeste,Esporte e Lazer,Bicicleta Rota,E-commerce,12,250.07,3000.84,2036.47,964.37,4.1
2024-08-31,Sudeste,Esporte e Lazer,Halteres Par,E-commerce,5,460.43,2302.15,1352.49,949.66,3.7
2024-08-31,Sudeste,Casa e Decoração,Cadeira Foco,E-commerce,7,378.68,2650.76,1372.71,1278.05,3.8
2024-08-31,Sudeste,Esporte e Lazer,Halteres Par,E-commerce,8,255.56,2044.48,1331.74,712.74,4.2
2024-09-01,Sul,Esporte e Lazer,Prancha Maré,E-commerce,9,424.56,3821.04,2542.89,1278.15,4.4
2024-09-01,Sudeste,Eletrônicos,Notebook Aura,Loja física,7,1267.05,8869.35,7976.51,892.84,3.1
2024-09-01,Centro-Oeste,Vestuário,Camiseta Base,E-commerce,5,145.21,726.05,323.6,402.45,4.5
2024-09-01,Nordeste,Vestuário,Camiseta Base,E-commerce,8,122.19,977.52,432.65,544.87,3.8
2024-09-01,Nordeste,Vestuário,Jaqueta Norte,E-commerce,5,213.06,1065.3,505.09,560.21,4.2
2024-09-01,Sul,Alimentos,Azeite Oliva,Loja física,5,75.9,379.5,306.94,72.56,4.0
2024-09-02,Centro-Oeste,Casa e Decoração,Tapete Onda,Loja física,1,319.45,319.45,166.43,153.02,3.5
2024-09-02,Sul,Casa e Decoração,Vaso Raiz,E-commerce,3,182.68,548.04,333.35,214.69,3.7
2024-09-02,Sul,Casa e Decoração,Luminária Sol,E-commerce,3,282.76,848.28,474.63,373.65,4.2
2024-09-03,Nordeste,Eletrônicos,Fone Pulse,E-commerce,4,1664.06,6656.24,5348.93,1307.31,4.1
2024-09-03,Nordeste,Eletrônicos,Monitor Vista,E-commerce,3,1895.0,5685.0,5275.3,409.7,4.3
2024-09-03,Centro-Oeste,Alimentos,Granola Cheia,E-commerce,3,56.36,169.08,118.5,50.58,3.8
2024-09-03,Sudeste,Alimentos,Café Serra,Marketplace,6,49.73,298.38,198.3,100.08,4.0
2024-09-04,Sul,Casa e Decoração,Cadeira Foco,E-commerce,4,484.19,1936.76,1007.66,929.1,
2024-09-04,Sudeste,Eletrônicos,Tablet Nimbus,Marketplace,3,2060.47,6181.41,5867.53,313.88,3.3
2024-09-04,Sul,Eletrônicos,Monitor Vista,E-commerce,6,1707.01,10242.06,8207.06,2035.0,4.0
2024-09-04,Sul,Alimentos,Chá Manhã,E-commerce,5,57.17,285.85,213.74,72.11,4.0
2024-09-04,Nordeste,Vestuário,Camiseta Base,E-commerce,6,147.19,883.14,472.53,410.61,4.4
2024-09-04,Sudeste,Esporte e Lazer,Bicicleta Rota,E-commerce,5,290.95,1454.75,915.13,539.62,3.6
2024-09-04,Sudeste,Casa e Decoração,Vaso Raiz,E-commerce,3,510.7,1532.1,880.53,651.57,4.3
2024-09-04,Sudeste,Esporte e Lazer,Barraca Cume,E-commerce,3,448.62,1345.86,859.47,486.39,3.7
2024-09-05,Sul,Eletrônicos,Fone Pulse,E-commerce,6,1472.89,8837.34,7283.16,1554.18,3.3
2024-09-05,Sudeste,Casa e Decoração,Luminária Sol,Loja física,3,112.0,336.0,169.14,166.86,5.0
2024-09-05,Sudeste,Alimentos,Café Serra,E-commerce,5,28.31,141.55,92.69,48.86,4.0
2024-09-05,Sul,Eletrônicos,Fone Pulse,Marketplace,3,2168.51,6505.53,6230.99,274.54,3.6
2024-09-05,Sul,Esporte e Lazer,Barraca Cume,E-commerce,8,277.98,2223.84,1403.26,820.58,3.7
2024-09-05,Sudeste,Casa e Decoração,Cadeira Foco,Loja física,2,207.38,414.76,251.22,163.54,5.0
2024-09-05,Sudeste,Casa e Decoração,Vaso Raiz,Marketplace,4,263.94,1055.76,686.67,369.09,3.2
2024-09-06,Sudeste,Vestuário,Camiseta Base,Loja física,5,163.86,819.3,389.23,430.07,3.8
2024-09-06,Sul,Esporte e Lazer,Prancha Maré,Loja física,7,505.56,3538.92,2269.44,1269.48,4.4
2024-09-06,Nordeste,Casa e Decoração,Tapete Onda,Loja física,4,428.53,1714.12,886.66,827.46,4.2
2024-09-07,Norte,Vestuário,Tênis Passo,E-commerce,5,217.0,1085.0,514.06,570.94,3.8
2024-09-07,Nordeste,Vestuário,Camiseta Base,E-commerce,3,82.75,248.25,114.03,134.22,4.0
2024-09-07,Centro-Oeste,Eletrônicos,Fone Pulse,E-commerce,5,1886.43,9432.15,7415.46,2016.69,3.8
2024-09-07,Nordeste,Esporte e Lazer,Prancha Maré,Marketplace,6,612.19,3673.14,2519.41,1153.73,4.7
2024-09-07,Sul,Esporte e Lazer,Prancha Maré,E-commerce,5,556.53,2782.65,1537.12,1245.53,4.3
2024-09-07,Sudeste,Esporte e Lazer,Halteres Par,E-commerce,6,625.44,3752.64,2605.39,1147.25,4.4
2024-09-07,Nordeste,Vestuário,Camiseta Base,Marketplace,1,126.55,126.55,70.08,56.47,3.8
2024-09-07,Norte,Casa e Decoração,Luminária Sol,E-commerce,2,430.06,860.12,511.87,348.25,4.2
2024-09-07,Sudeste,Casa e Decoração,Luminária Sol,Loja física,7,268.79,1881.53,1138.41,743.12,3.1
2024-09-07,Norte,Casa e Decoração,Vaso Raiz,E-commerce,3,391.42,1174.26,648.32,525.94,4.1
2024-09-07,Sudeste,Casa e Decoração,Vaso Raiz,Loja física,4,477.31,1909.24,1002.68,906.56,4.1
2024-09-08,Sul,Esporte e Lazer,Barraca Cume,E-commerce,5,385.7,1928.5,1276.84,651.66,3.7
2024-09-08,Sul,Esporte e Lazer,Bicicleta Rota,E-commerce,3,393.94,1181.82,797.18,384.64,3.4
2024-09-08,Nordeste,Eletrônicos,Notebook Aura,E-commerce,4,2084.3,8337.2,6590.45,1746.75,3.3
2024-09-08,Sul,Eletrônicos,Fone Pulse,Loja física,4,2736.83,10947.32,9760.44,1186.88,3.5
2024-09-08,Norte,Alimentos,Azeite Oliva,E-commerce,3,16.8,50.4,33.04,17.36,4.7
2024-09-08,Centro-Oeste,Casa e Decoração,Cadeira Foco,E-commerce,4,224.71,898.84,556.91,341.93,4.9
2024-09-09,Norte,Esporte e Lazer,Bicicleta Rota,Loja física,2,143.5,287.0,179.95,107.05,4.6
2024-09-09,Sudeste,Vestuário,Camiseta Base,E-commerce,7,170.48,1193.36,596.61,596.75,4.3
2024-09-10,Sudeste,Casa e Decoração,Vaso Raiz,E-commerce,2,256.33,512.66,375.86,136.8,4.1
2024-09-10,Nordeste,Eletrônicos,Monitor Vista,E-commerce,5,1875.19,9375.95,7401.62,1974.33,4.2
2024-09-10,Sul,Vestuário,Jaqueta Norte,E-commerce,4,160.67,642.68,283.43,359.25,3.6
2024-09-10,Norte,Alimentos,Café Serra,Loja física,1,16.8,16.8,12.57,4.23,3.4
2024-09-10,Nordeste,Vestuário,Camiseta Base,E-commerce,4,185.95,743.8,365.94,377.86,4.4
2024-09-11,Nordeste,Esporte e Lazer,Halteres Par,Loja física,2,481.34,962.68,588.23,374.45,3.4
2024-09-11,Sul,Casa e Decoração,Luminária Sol,Marketplace,3,352.91,1058.73,688.34,370.39,4.0
2024-09-11,Sul,Casa e Decoração,Luminária Sol,E-commerce,2,340.74,681.48,365.79,315.69,3.8
2024-09-11,Nordeste,Alimentos,Café Serra,Loja física,5,48.88,244.4,171.04,73.36,4.4
2024-09-11,Nordeste,Casa e Decoração,Cadeira Foco,Loja física,5,297.99,1489.95,1014.45,475.5,3.3
2024-09-11,Norte,Eletrônicos,Fone Pulse,Loja física,4,2005.17,8020.68,7263.31,757.37,2.8
2024-09-11,Centro-Oeste,Casa e Decoração,Tapete Onda,Marketplace,1,342.68,342.68,239.41,103.27,3.4
2024-09-12,Centro-Oeste,Vestuário,Jaqueta Norte,Loja física,5,174.55,872.75,384.76,487.99,4.4
2024-09-12,Sul,Vestuário,Camiseta Base,E-commerce,4,260.74,1042.96,463.28,579.68,4.0
2024-09-12,Norte,Alimentos,Azeite Oliva,E-commerce,3,34.93,104.79,81.66,23.13,4.0
2024-09-13,Norte,Casa e Decoração,Tapete Onda,Loja física,3,275.01,825.03,477.59,347.44,3.7
2024-09-13,Centro-Oeste,Esporte e Lazer,Bicicleta Rota,E-commerce,2,663.94,1327.88,856.22,471.66,4.2
2024-09-13,Sul,Eletrônicos,Monitor Vista,Loja física,4,1775.79,7103.16,5925.05,1178.11,3.4
2024-09-14,Sudeste,Eletrônicos,Fone Pulse,E-commerce,7,2297.19,16080.33,12269.13,3811.2,3.7
2024-09-14,Sul,Vestuário,Jaqueta Norte,E-commerce,4,166.45,665.8,267.16,398.64,4.0
2024-09-15,Nordeste,Casa e Decoração,Tapete Onda,E-commerce,4,292.66,1170.64,828.01,342.63,3.8
2024-09-16,Nordeste,Eletrônicos,Notebook Aura,Loja física,4,1933.28,7733.12,6901.95,831.17,3.7
2024-09-16,Sul,Casa e Decoração,Cadeira Foco,Loja física,3,135.92,407.76,216.9,190.86,
2024-09-16,Nordeste,Casa e Decoração,Tapete Onda,E-commerce,3,382.21,1146.63,694.14,452.49,3.7
2024-09-16,Sul,Esporte e Lazer,Bicicleta Rota,E-commerce,2,557.94,1115.88,717.24,398.64,4.1
2024-09-18,Sudeste,Casa e Decoração,Cadeira Foco,Marketplace,8,200.59,1604.72,1331.08,273.64,4.0
2024-09-18,Sudeste,Casa e Decoração,Luminária Sol,Loja física,5,472.54,2362.7,1297.01,1065.69,4.0
2024-09-18,Sul,Casa e Decoração,Cadeira Foco,Loja física,5,530.43,2652.15,1437.08,1215.07,3.5
2024-09-19,Centro-Oeste,Alimentos,Café Serra,E-commerce,2,81.73,163.46,135.54,27.92,3.7
2024-09-19,Nordeste,Casa e Decoração,Luminária Sol,Loja física,6,362.9,2177.4,1298.21,879.19,4.3
2024-09-19,Centro-Oeste,Eletrônicos,Fone Pulse,Marketplace,5,1628.45,8142.25,6786.49,1355.76,2.9
2024-09-19,Centro-Oeste,Eletrônicos,Monitor Vista,Loja física,2,2004.44,4008.88,3503.37,505.51,2.9
2024-09-19,Sudeste,Eletrônicos,Monitor Vista,E-commerce,5,1398.93,6994.65,5700.27,1294.38,3.3
2024-09-19,Sul,Alimentos,Granola Cheia,Loja física,5,90.22,451.1,322.36,128.74,3.7
2024-09-19,Sudeste,Esporte e Lazer,Bicicleta Rota,E-commerce,6,589.15,3534.9,2479.31,1055.59,2.6
2024-09-20,Sul,Vestuário,Tênis Passo,E-commerce,3,147.55,442.65,181.74,260.91,4.7
2024-09-20,Norte,Eletrônicos,Fone Pulse,E-commerce,2,787.64,1575.28,1275.37,299.91,3.5
2024-09-20,Norte,Alimentos,Azeite Oliva,E-commerce,6,28.06,168.36,131.24,37.12,3.1
2024-09-20,Centro-Oeste,Alimentos,Café Serra,Marketplace,7,49.5,346.5,276.6,69.9,2.7
2024-09-20,Sul,Vestuário,Calça Trilha,Loja física,8,213.84,1710.72,965.77,744.95,3.9
2024-09-20,Nordeste,Esporte e Lazer,Halteres Par,E-commerce,4,455.68,1822.72,1199.7,623.02,4.2
2024-09-20,Nordeste,Eletrônicos,Notebook Aura,Loja física,3,1613.97,4841.91,4010.2,831.71,2.4
2024-09-21,Sul,Esporte e Lazer,Bicicleta Rota,E-commerce,8,487.89,3903.12,2003.81,1899.31,4.2
2024-09-21,Norte,Alimentos,Granola Cheia,Loja física,3,48.24,144.72,105.59,39.13,4.2
2024-09-21,Sudeste,Alimentos,Café Serra,Loja física,4,56.53,226.12,170.91,55.21,
2024-09-21,Nordeste,Casa e Decoração,Cadeira Foco,E-commerce,3,417.33,1251.99,762.13,489.86,4.2
2024-09-21,Sul,Esporte e Lazer,Bicicleta Rota,Loja física,5,190.97,954.85,647.62,307.23,3.5
2024-09-21,Sudeste,Casa e Decoração,Luminária Sol,E-commerce,2,424.27,848.54,481.62,366.92,3.9
2024-09-21,Sudeste,Alimentos,Azeite Oliva,E-commerce,6,40.68,244.08,186.66,57.42,4.0
2024-09-22,Nordeste,Vestuário,Calça Trilha,E-commerce,3,166.1,498.3,228.41,269.89,3.9
2024-09-22,Sudeste,Esporte e Lazer,Halteres Par,E-commerce,3,564.36,1693.08,1106.1,586.98,4.0
2024-09-22,Nordeste,Eletrônicos,Fone Pulse,E-commerce,3,1935.67,5807.01,4798.01,1009.0,4.2
2024-09-22,Nordeste,Vestuário,Calça Trilha,Loja física,5,187.47,937.35,425.65,511.7,4.1
2024-09-22,Sul,Casa e Decoração,Luminária Sol,Loja física,3,442.67,1328.01,845.48,482.53,4.4
2024-09-23,Sudeste,Vestuário,Tênis Passo,Loja física,8,144.06,1152.48,684.74,467.74,4.0
2024-09-23,Centro-Oeste,Eletrônicos,Tablet Nimbus,E-commerce,4,1210.26,4841.04,3734.59,1106.45,3.7
2024-09-23,Sul,Eletrônicos,Fone Pulse,Loja física,2,1715.96,3431.92,2611.45,820.47,3.6
2024-09-23,Norte,Vestuário,Calça Trilha,E-commerce,3,76.44,229.32,110.25,119.07,4.2
2024-09-23,Sudeste,Vestuário,Jaqueta Norte,E-commerce,5,208.06,1040.3,599.23,441.07,4.6
2024-09-23,Sudeste,Casa e Decoração,Cadeira Foco,E-commerce,7,205.81,1440.67,907.75,532.92,4.7
2024-09-24,Norte,Eletrônicos,Notebook Aura,E-commerce,2,1827.17,3654.34,3273.93,380.41,3.8
2024-09-24,Sul,Eletrônicos,Fone Pulse,Loja física,4,1891.81,7567.24,6057.84,1509.4,3.5
2024-09-24,Sul,Vestuário,Calça Trilha,Marketplace,5,155.87,779.35,502.06,277.29,3.5
2024-09-24,Nordeste,Vestuário,Calça Trilha,E-commerce,6,217.81,1306.86,569.9,736.96,3.6
2024-09-24,Nordeste,Eletrônicos,Tablet Nimbus,E-commerce,3,2125.04,6375.12,5635.57,739.55,3.7
2024-09-24,Norte,Vestuário,Tênis Passo,Loja física,2,155.09,310.18,131.12,179.06,4.8
2024-09-24,Centro-Oeste,Vestuário,Jaqueta Norte,E-commerce,2,140.67,281.34,144.13,137.21,4.5
2024-09-24,Centro-Oeste,Casa e Decoração,Cadeira Foco,Loja física,3,280.84,842.52,463.32,379.2,3.9
2024-09-25,Sudeste,Alimentos,Café Serra,E-commerce,6,31.33,187.98,144.84,43.14,3.6
2024-09-25,Centro-Oeste,Casa e Decoração,Tapete Onda,E-commerce,4,145.1,580.4,365.83,214.57,3.4
2024-09-25,Norte,Alimentos,Café Serra,E-commerce,3,47.46,142.38,90.26,52.12,4.6
2024-09-25,Nordeste,Eletrônicos,Tablet Nimbus,Marketplace,2,3059.0,6118.0,5995.64,122.36,3.5
2024-09-26,Centro-Oeste,Esporte e Lazer,Bicicleta Rota,E-commerce,4,249.06,996.24,650.33,345.91,3.9
2024-09-26,Nordeste,Casa e Decoração,Luminária Sol,Loja física,2,352.31,704.62,391.11,313.51,3.7
2024-09-26,Sudeste,Casa e Decoração,Cadeira Foco,E-commerce,5,347.56,1737.8,1020.27,717.53,4.3
2024-09-26,Centro-Oeste,Alimentos,Azeite Oliva,Marketplace,3,37.68,113.04,88.15,24.89,4.3
2024-09-26,Centro-Oeste,Esporte e Lazer,Halteres Par,Loja física,3,544.42,1633.26,998.58,634.68,3.0
2024-09-26,Sul,Vestuário,Tênis Passo,E-commerce,3,179.33,537.99,303.24,234.75,3.9
2024-09-27,Sudeste,Alimentos,Café Serra,E-commerce,5,60.34,301.7,191.98,109.72,4.9
2024-09-27,Norte,Eletrônicos,Tablet Nimbus,Loja física,1,827.1,827.1,704.05,123.05,3.6
2024-09-27,Sudeste,Alimentos,Granola Cheia,E-commerce,4,64.89,259.56,184.94,74.62,2.2
2024-09-27,Sudeste,Casa e Decoração,Vaso Raiz,Loja física,8,464.41,3715.28,2148.58,1566.7,3.9
2024-09-28,Sudeste,Vestuário,Jaqueta Norte,Loja física,4,158.02,632.08,284.85,347.23,3.4
2024-09-28,Sul,Vestuário,Tênis Passo,Loja física,8,80.25,642.0,307.38,334.62,3.6
2024-09-28,Norte,Vestuário,Calça Trilha,Loja física,3,200.28,600.84,325.1,275.74,3.8
2024-09-28,Norte,Alimentos,Chá Manhã,Marketplace,4,24.77,99.08,85.0,14.08,
2024-09-28,Centro-Oeste,Vestuário,Camiseta Base,E-commerce,5,215.68,1078.4,500.59,577.81,5.0
2024-09-28,Sul,Esporte e Lazer,Prancha Maré,E-commerce,7,405.47,2838.29,1847.73,990.56,
2024-09-28,Sudeste,Eletrônicos,Monitor Vista,E-commerce,3,1815.01,5445.03,4199.05,1245.98,3.2
2024-09-28,Sul,Eletrônicos,Tablet Nimbus,E-commerce,4,1969.72,7878.88,6089.69,1789.19,4.3
2024-09-28,Sudeste,Esporte e Lazer,Halteres Par,E-commerce,9,216.49,1948.41,1168.23,780.18,4.8
2024-09-28,Sudeste,Casa e Decoração,Tapete Onda,E-commerce,7,175.45,1228.15,685.71,542.44,3.4
2024-09-29,Sul,Casa e Decoração,Luminária Sol,Loja física,4,536.53,2146.12,1264.47,881.65,4.2
2024-09-29,Centro-Oeste,Eletrônicos,Monitor Vista,E-commerce,2,2983.58,5967.16,4947.47,1019.69,3.8
2024-09-29,Sul,Vestuário,Tênis Passo,Loja física,5,69.97,349.85,167.45,182.4,2.9
2024-09-29,Sul,Vestuário,Tênis Passo,E-commerce,6,120.25,721.5,356.67,364.83,3.4
2024-09-30,Sudeste,Eletrônicos,Monitor Vista,Loja física,3,1993.86,5981.58,4963.88,1017.7,2.9
2024-09-30,Centro-Oeste,Eletrônicos,Notebook Aura,E-commerce,5,1599.12,7995.6,5937.01,2058.59,3.9
2024-09-30,Sul,Alimentos,Azeite Oliva,Marketplace,3,88.59,265.77,217.0,48.77,3.7
2024-09-30,Centro-Oeste,Eletrônicos,Monitor Vista,Marketplace,3,1817.2,5451.6,5093.56,358.04,3.3
2024-09-30,Sudeste,Esporte e Lazer,Prancha Maré,E-commerce,11,571.2,6283.2,4526.43,1756.77,
2024-10-01,Sul,Vestuário,Tênis Passo,E-commerce,6,93.04,558.24,284.06,274.18,3.7
2024-10-02,Sul,Alimentos,Café Serra,E-commerce,5,22.47,112.35,92.03,20.32,2.7
2024-10-02,Nordeste,Eletrônicos,Tablet Nimbus,Loja física,2,1973.65,3947.3,3568.84,378.46,3.0
2024-10-02,Centro-Oeste,Casa e Decoração,Vaso Raiz,E-commerce,1,446.52,446.52,249.63,196.89,3.6
2024-10-02,Centro-Oeste,Vestuário,Tênis Passo,E-commerce,5,125.28,626.4,271.15,355.25,3.8
2024-10-02,Nordeste,Eletrônicos,Fone Pulse,E-commerce,3,957.29,2871.87,2443.09,428.78,3.9
2024-10-02,Sul,Alimentos,Azeite Oliva,E-commerce,2,89.7,179.4,132.04,47.36,4.0
2024-10-03,Centro-Oeste,Casa e Decoração,Vaso Raiz,Marketplace,3,280.97,842.91,543.96,298.95,2.8
2024-10-03,Sudeste,Eletrônicos,Tablet Nimbus,Loja física,1,2223.85,2223.85,1876.38,347.47,3.4
2024-10-03,Centro-Oeste,Alimentos,Azeite Oliva,E-commerce,3,28.36,85.08,62.59,22.49,
2024-10-03,Sudeste,Eletrônicos,Monitor Vista,E-commerce,5,1819.3,9096.5,7470.46,1626.04,3.6
2024-10-04,Sul,Eletrônicos,Monitor Vista,E-commerce,3,1427.71,4283.13,3543.89,739.24,4.3
2024-10-04,Nordeste,Casa e Decoração,Tapete Onda,E-commerce,2,419.17,838.34,485.84,352.5,3.8
2024-10-04,Sul,Vestuário,Jaqueta Norte,Loja física,3,180.92,542.76,258.3,284.46,2.9
2024-10-04,Sul,Eletrônicos,Tablet Nimbus,Marketplace,4,2178.03,8712.12,7113.56,1598.56,3.9
2024-10-04,Sul,Alimentos,Chá Manhã,E-commerce,3,63.68,191.04,139.23,51.81,3.2
2024-10-04,Sudeste,Casa e Decoração,Luminária Sol,E-commerce,5,292.68,1463.4,845.32,618.08,4.1
2024-10-05,Sudeste,Casa e Decoração,Luminária Sol,E-commerce,6,395.09,2370.54,1519.94,850.6,4.3
2024-10-05,Sul,Casa e Decoração,Tapete Onda,Marketplace,4,249.22,996.88,658.89,337.99,3.7
2024-10-05,Centro-Oeste,Esporte e Lazer,Prancha Maré,E-commerce,1,560.48,560.48,372.99,187.49,2.6
2024-10-06,Norte,Esporte e Lazer,Prancha Maré,E-commerce,3,143.5,430.5,246.46,184.04,4.3
2024-10-06,Sul,Eletrônicos,Notebook Aura,Marketplace,3,1491.75,4475.25,4385.74,89.51,3.4
2024-10-06,Norte,Vestuário,Camiseta Base,Loja física,3,286.37,859.11,448.61,410.5,4.0
2024-10-06,Norte,Alimentos,Granola Cheia,E-commerce,6,59.0,354.0,290.8,63.2,3.4
2024-10-07,Norte,Vestuário,Jaqueta Norte,E-commerce,3,192.62,577.86,265.25,312.61,4.0
2024-10-07,Centro-Oeste,Esporte e Lazer,Bicicleta Rota,E-commerce,3,286.42,859.26,559.54,299.72,4.2
2024-10-07,Sul,Vestuário,Camiseta Base,Marketplace,4,98.82,395.28,211.75,183.53,3.6
2024-10-07,Nordeste,Casa e Decoração,Tapete Onda,E-commerce,3,288.28,864.84,552.44,312.4,3.6
2024-10-07,Sul,Esporte e Lazer,Bicicleta Rota,E-commerce,2,399.93,799.86,482.66,317.2,3.1
2024-10-07,Centro-Oeste,Vestuário,Camiseta Base,Loja física,2,264.3,528.6,238.4,290.2,4.5
2024-10-07,Sul,Esporte e Lazer,Prancha Maré,E-commerce,2,562.84,1125.68,697.26,428.42,3.8
2024-10-08,Sul,Casa e Decoração,Vaso Raiz,Marketplace,5,161.74,808.7,593.39,215.31,3.4
2024-10-08,Sudeste,Casa e Decoração,Luminária Sol,E-commerce,2,410.98,821.96,522.38,299.58,3.9
2024-10-08,Sudeste,Esporte e Lazer,Halteres Par,Loja física,8,143.5,1148.0,692.02,455.98,4.4
2024-10-08,Centro-Oeste,Eletrônicos,Monitor Vista,E-commerce,1,1902.29,1902.29,1556.94,345.35,3.0
2024-10-08,Nordeste,Vestuário,Camiseta Base,Marketplace,2,162.61,325.22,183.14,142.08,4.5
2024-10-09,Nordeste,Esporte e Lazer,Bicicleta Rota,E-commerce,5,521.51,2607.55,1690.83,916.72,3.7
2024-10-09,Nordeste,Alimentos,Azeite Oliva,Loja física,1,49.3,49.3,35.36,13.94,2.9
2024-10-09,Centro-Oeste,Alimentos,Chá Manhã,Loja física,4,24.38,97.52,64.6,32.92,4.4
2024-10-10,Sudeste,Vestuário,Jaqueta Norte,Loja física,3,55.65,166.95,83.95,83.0,3.6
2024-10-10,Nordeste,Esporte e Lazer,Barraca Cume,Loja física,5,544.08,2720.4,1795.48,924.92,5.0
2024-10-10,Nordeste,Alimentos,Granola Cheia,E-commerce,5,38.61,193.05,145.99,47.06,3.5
2024-10-10,Sudeste,Eletrônicos,Notebook Aura,E-commerce,5,2042.13,10210.65,8352.84,1857.81,2.6
2024-10-11,Sudeste,Casa e Decoração,Luminária Sol,E-commerce,7,310.82,2175.74,1237.9,937.84,4.2
2024-10-11,Centro-Oeste,Casa e Decoração,Vaso Raiz,E-commerce,1,248.93,248.93,121.0,127.93,4.2
2024-10-11,Nordeste,Esporte e Lazer,Prancha Maré,Loja física,4,370.44,1481.76,888.01,593.75,4.9
2024-10-11,Sul,Vestuário,Calça Trilha,E-commerce,3,157.12,471.36,226.92,244.44,4.0
2024-10-12,Sul,Esporte e Lazer,Barraca Cume,E-commerce,4,496.56,1986.24,1173.79,812.45,3.2
2024-10-12,Nordeste,Vestuário,Tênis Passo,Loja física,4,143.83,575.32,277.21,298.11,2.9
2024-10-13,Sudeste,Esporte e Lazer,Barraca Cume,E-commerce,9,331.44,2982.96,1842.68,1140.28,3.7
2024-10-13,Sudeste,Casa e Decoração,Cadeira Foco,Loja física,5,321.65,1608.25,869.91,738.34,5.0
2024-10-13,Sudeste,Esporte e Lazer,Halteres Par,Loja física,5,625.1,3125.5,1947.35,1178.15,3.5
2024-10-13,Sudeste,Casa e Decoração,Vaso Raiz,Loja física,2,316.53,633.06,375.32,257.74,4.0
2024-10-13,Norte,Eletrônicos,Tablet Nimbus,Loja física,3,2141.62,6424.86,5334.33,1090.53,2.8
2024-10-13,Sul,Vestuário,Camiseta Base,E-commerce,7,196.08,1372.56,703.04,669.52,4.9
2024-10-13,Sudeste,Vestuário,Camiseta Base,Loja física,5,140.69,703.45,302.07,401.38,5.0
2024-10-13,Norte,Eletrônicos,Fone Pulse,E-commerce,3,1304.0,3912.0,3030.75,881.25,4.0
2024-10-14,Norte,Esporte e Lazer,Prancha Maré,E-commerce,4,463.85,1855.4,1182.75,672.65,3.5
2024-10-14,Nordeste,Eletrônicos,Notebook Aura,E-commerce,7,2888.84,20221.88,17123.28,3098.6,4.0
2024-10-14,Centro-Oeste,Casa e Decoração,Cadeira Foco,Loja física,4,346.35,1385.4,743.84,641.56,3.6
2024-10-14,Centro-Oeste,Casa e Decoração,Luminária Sol,E-commerce,5,300.02,1500.1,910.69,589.41,3.4
2024-10-14,Sul,Vestuário,Camiseta Base,Marketplace,3,157.92,473.76,271.25,202.51,3.9
2024-10-14,Sudeste,Esporte e Lazer,Barraca Cume,Loja física,4,431.39,1725.56,1062.35,663.21,4.3
2024-10-15,Sul,Vestuário,Jaqueta Norte,Loja física,3,75.5,226.5,85.02,141.48,3.9
